name;hash;path;type;size
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T150_SE_REP1_T2);cac759e9ebcdec432dd1ff4919c350a0;/storage/nf-core/exec/nextflow_workflow_tracer/work/ca/c759e9ebcdec432dd1ff4919c350a0/versions.yml;f;123
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T15_PE_REP1_T2);7709e2a980cadf9de6e7dff354aa2f91;/storage/nf-core/exec/nextflow_workflow_tracer/work/77/09e2a980cadf9de6e7dff354aa2f91/OSMOTIC_STRESS_T15_PE_REP1_T2.Lb.sorted.bam.stats;f;62486
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T15_PE_REP1_T2);7709e2a980cadf9de6e7dff354aa2f91;/storage/nf-core/exec/nextflow_workflow_tracer/work/77/09e2a980cadf9de6e7dff354aa2f91/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T150_SE_REP1_T2);c495fa6262adaa49cadde87eae835c8e;/storage/nf-core/exec/nextflow_workflow_tracer/work/c4/95fa6262adaa49cadde87eae835c8e/OSMOTIC_STRESS_T150_SE_REP1_T2.Lb.sorted.bam.stats;f;32659
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T150_SE_REP1_T2);c495fa6262adaa49cadde87eae835c8e;/storage/nf-core/exec/nextflow_workflow_tracer/work/c4/95fa6262adaa49cadde87eae835c8e/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T15_PE_REP1_T2);4b93dd6cb47ad83b7e288c6c3073bf1b;/storage/nf-core/exec/nextflow_workflow_tracer/work/4b/93dd6cb47ad83b7e288c6c3073bf1b/OSMOTIC_STRESS_T15_PE_REP1_T2.Lb.sorted.bam.idxstats;f;330
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T15_PE_REP1_T2);4b93dd6cb47ad83b7e288c6c3073bf1b;/storage/nf-core/exec/nextflow_workflow_tracer/work/4b/93dd6cb47ad83b7e288c6c3073bf1b/versions.yml;f;123
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T100_SE_REP2_T1);2bb6a239c5622624ad02bd935b5e62fc;/storage/nf-core/exec/nextflow_workflow_tracer/work/2b/b6a239c5622624ad02bd935b5e62fc/OSMOTIC_STRESS_T100_SE_REP2_T1.Lb.sorted.bam.idxstats;f;308
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T100_SE_REP2_T1);2bb6a239c5622624ad02bd935b5e62fc;/storage/nf-core/exec/nextflow_workflow_tracer/work/2b/b6a239c5622624ad02bd935b5e62fc/versions.yml;f;123
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T100_SE_REP1_T1);9b56ddb22ce8a5684a762b9bf3495d6a;/storage/nf-core/exec/nextflow_workflow_tracer/work/9b/56ddb22ce8a5684a762b9bf3495d6a/OSMOTIC_STRESS_T100_SE_REP1_T1.Lb.sorted.bam.stats;f;33609
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T100_SE_REP1_T1);9b56ddb22ce8a5684a762b9bf3495d6a;/storage/nf-core/exec/nextflow_workflow_tracer/work/9b/56ddb22ce8a5684a762b9bf3495d6a/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP2_T1);556f4a351d505fcf548306e317b07756;/storage/nf-core/exec/nextflow_workflow_tracer/work/55/6f4a351d505fcf548306e317b07756/OSMOTIC_STRESS_T0_PE_REP2_T1.Lb.sorted.bam.stats;f;68700
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP2_T1);556f4a351d505fcf548306e317b07756;/storage/nf-core/exec/nextflow_workflow_tracer/work/55/6f4a351d505fcf548306e317b07756/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T150_SE_REP1_T1);15d799714bc67fdbe05c73481a294b9c;/storage/nf-core/exec/nextflow_workflow_tracer/work/15/d799714bc67fdbe05c73481a294b9c/OSMOTIC_STRESS_T150_SE_REP1_T1.Lb.sorted.bam.stats;f;33450
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T150_SE_REP1_T1);15d799714bc67fdbe05c73481a294b9c;/storage/nf-core/exec/nextflow_workflow_tracer/work/15/d799714bc67fdbe05c73481a294b9c/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP1_T1);fb3b927e0cd0b420f6fd394819b68c4f;/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/3b927e0cd0b420f6fd394819b68c4f/OSMOTIC_STRESS_T0_PE_REP1_T1.Lb.sorted.bam.stats;f;64182
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP1_T1);fb3b927e0cd0b420f6fd394819b68c4f;/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/3b927e0cd0b420f6fd394819b68c4f/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T100_SE_REP2);fbe06a39fcd4e6207304f22210a18df3;/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/e06a39fcd4e6207304f22210a18df3/OSMOTIC_STRESS_T100_SE_REP2.mLb.mkD.sorted.bam;f;4326402
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T100_SE_REP2);fbe06a39fcd4e6207304f22210a18df3;/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/e06a39fcd4e6207304f22210a18df3/OSMOTIC_STRESS_T100_SE_REP2.mLb.mkD.sorted.MarkDuplicates.metrics.txt;f;1828
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T100_SE_REP2);fbe06a39fcd4e6207304f22210a18df3;/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/e06a39fcd4e6207304f22210a18df3/versions.yml;f;103
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T100_SE_REP1);dcd783f2ce9473adb57916cf533b51c2;/storage/nf-core/exec/nextflow_workflow_tracer/work/dc/d783f2ce9473adb57916cf533b51c2/OSMOTIC_STRESS_T100_SE_REP1.mLb.mkD.sorted.bam;f;4501942
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T100_SE_REP1);dcd783f2ce9473adb57916cf533b51c2;/storage/nf-core/exec/nextflow_workflow_tracer/work/dc/d783f2ce9473adb57916cf533b51c2/OSMOTIC_STRESS_T100_SE_REP1.mLb.mkD.sorted.MarkDuplicates.metrics.txt;f;1828
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T100_SE_REP1);dcd783f2ce9473adb57916cf533b51c2;/storage/nf-core/exec/nextflow_workflow_tracer/work/dc/d783f2ce9473adb57916cf533b51c2/versions.yml;f;103
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T150_SE_REP1);a64df454644ae65eabbe784bab8d1eeb;/storage/nf-core/exec/nextflow_workflow_tracer/work/a6/4df454644ae65eabbe784bab8d1eeb/OSMOTIC_STRESS_T150_SE_REP1.mLb.mkD.sorted.bam;f;9058614
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T150_SE_REP1);a64df454644ae65eabbe784bab8d1eeb;/storage/nf-core/exec/nextflow_workflow_tracer/work/a6/4df454644ae65eabbe784bab8d1eeb/OSMOTIC_STRESS_T150_SE_REP1.mLb.mkD.sorted.MarkDuplicates.metrics.txt;f;1894
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T150_SE_REP1);a64df454644ae65eabbe784bab8d1eeb;/storage/nf-core/exec/nextflow_workflow_tracer/work/a6/4df454644ae65eabbe784bab8d1eeb/versions.yml;f;103
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE_REP2);eedd427f269a62c31da996e8b67b67b8;/storage/nf-core/exec/nextflow_workflow_tracer/work/ee/dd427f269a62c31da996e8b67b67b8/OSMOTIC_STRESS_T100_SE_REP2.mLb.mkD.sorted.bam.bai;f;14168
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE_REP2);eedd427f269a62c31da996e8b67b67b8;/storage/nf-core/exec/nextflow_workflow_tracer/work/ee/dd427f269a62c31da996e8b67b67b8/versions.yml;f;98
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T0_PE_REP2);96da52996889d3cd5751f789bc24c565;/storage/nf-core/exec/nextflow_workflow_tracer/work/96/da52996889d3cd5751f789bc24c565/OSMOTIC_STRESS_T0_PE_REP2.mLb.mkD.sorted.bam;f;8986580
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T0_PE_REP2);96da52996889d3cd5751f789bc24c565;/storage/nf-core/exec/nextflow_workflow_tracer/work/96/da52996889d3cd5751f789bc24c565/OSMOTIC_STRESS_T0_PE_REP2.mLb.mkD.sorted.MarkDuplicates.metrics.txt;f;3708
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T0_PE_REP2);96da52996889d3cd5751f789bc24c565;/storage/nf-core/exec/nextflow_workflow_tracer/work/96/da52996889d3cd5751f789bc24c565/versions.yml;f;103
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE_REP1);bb44e68ab91254ddff60309037c0d370;/storage/nf-core/exec/nextflow_workflow_tracer/work/bb/44e68ab91254ddff60309037c0d370/OSMOTIC_STRESS_T100_SE_REP1.mLb.mkD.sorted.bam.bai;f;13320
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE_REP1);bb44e68ab91254ddff60309037c0d370;/storage/nf-core/exec/nextflow_workflow_tracer/work/bb/44e68ab91254ddff60309037c0d370/versions.yml;f;98
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T15_PE_REP1);72f9822bf89ea7b9a25877693d778347;/storage/nf-core/exec/nextflow_workflow_tracer/work/72/f9822bf89ea7b9a25877693d778347/OSMOTIC_STRESS_T15_PE_REP1.mLb.mkD.sorted.bam;f;18421977
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T15_PE_REP1);72f9822bf89ea7b9a25877693d778347;/storage/nf-core/exec/nextflow_workflow_tracer/work/72/f9822bf89ea7b9a25877693d778347/OSMOTIC_STRESS_T15_PE_REP1.mLb.mkD.sorted.MarkDuplicates.metrics.txt;f;2095
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T15_PE_REP1);72f9822bf89ea7b9a25877693d778347;/storage/nf-core/exec/nextflow_workflow_tracer/work/72/f9822bf89ea7b9a25877693d778347/versions.yml;f;103
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T0_PE_REP1);99fcef7462eb1fcd48a4b4bef0429679;/storage/nf-core/exec/nextflow_workflow_tracer/work/99/fcef7462eb1fcd48a4b4bef0429679/OSMOTIC_STRESS_T0_PE_REP1.mLb.mkD.sorted.bam;f;9089150
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T0_PE_REP1);99fcef7462eb1fcd48a4b4bef0429679;/storage/nf-core/exec/nextflow_workflow_tracer/work/99/fcef7462eb1fcd48a4b4bef0429679/OSMOTIC_STRESS_T0_PE_REP1.mLb.mkD.sorted.MarkDuplicates.metrics.txt;f;3778
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T0_PE_REP1);99fcef7462eb1fcd48a4b4bef0429679;/storage/nf-core/exec/nextflow_workflow_tracer/work/99/fcef7462eb1fcd48a4b4bef0429679/versions.yml;f;103
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP2);558392c622729280a339b136a5b4dd34;/storage/nf-core/exec/nextflow_workflow_tracer/work/55/8392c622729280a339b136a5b4dd34/OSMOTIC_STRESS_T0_PE_REP2.mLb.mkD.sorted.bam.bai;f;11696
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP2);558392c622729280a339b136a5b4dd34;/storage/nf-core/exec/nextflow_workflow_tracer/work/55/8392c622729280a339b136a5b4dd34/versions.yml;f;98
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T150_SE_REP1);e620ddad3d9fe3438590d9a27d4f590d;/storage/nf-core/exec/nextflow_workflow_tracer/work/e6/20ddad3d9fe3438590d9a27d4f590d/OSMOTIC_STRESS_T150_SE_REP1.mLb.mkD.sorted.bam.bai;f;10056
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T150_SE_REP1);e620ddad3d9fe3438590d9a27d4f590d;/storage/nf-core/exec/nextflow_workflow_tracer/work/e6/20ddad3d9fe3438590d9a27d4f590d/versions.yml;f;98
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T100_SE_REP1);fc6c87e6500a83943f7c6cd1f163ee03;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/6c87e6500a83943f7c6cd1f163ee03/OSMOTIC_STRESS_T100_SE_REP1.mLb.clN.sorted.bam;f;2363067
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T100_SE_REP1);fc6c87e6500a83943f7c6cd1f163ee03;/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/6c87e6500a83943f7c6cd1f163ee03/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP1);2185aa7c628306760106a8dc76768345;/storage/nf-core/exec/nextflow_workflow_tracer/work/21/85aa7c628306760106a8dc76768345/OSMOTIC_STRESS_T0_PE_REP1.mLb.mkD.sorted.bam.bai;f;10288
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP1);2185aa7c628306760106a8dc76768345;/storage/nf-core/exec/nextflow_workflow_tracer/work/21/85aa7c628306760106a8dc76768345/versions.yml;f;98
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T15_PE_REP1);eda04ffabdb71d468e30805fff67ac92;/storage/nf-core/exec/nextflow_workflow_tracer/work/ed/a04ffabdb71d468e30805fff67ac92/OSMOTIC_STRESS_T15_PE_REP1.mLb.mkD.sorted.bam.bai;f;10200
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T15_PE_REP1);eda04ffabdb71d468e30805fff67ac92;/storage/nf-core/exec/nextflow_workflow_tracer/work/ed/a04ffabdb71d468e30805fff67ac92/versions.yml;f;98
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T100_SE_REP2);e6298f0931ec61e1bb88d1566722df51;/storage/nf-core/exec/nextflow_workflow_tracer/work/e6/298f0931ec61e1bb88d1566722df51/OSMOTIC_STRESS_T100_SE_REP2.mLb.clN.sorted.bam;f;1940531
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T100_SE_REP2);e6298f0931ec61e1bb88d1566722df51;/storage/nf-core/exec/nextflow_workflow_tracer/work/e6/298f0931ec61e1bb88d1566722df51/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T0_PE_REP1);11103b4f395074783a6a2d163a0f0203;/storage/nf-core/exec/nextflow_workflow_tracer/work/11/103b4f395074783a6a2d163a0f0203/OSMOTIC_STRESS_T0_PE_REP1.mLb.flT.sorted.bam;f;4870306
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T0_PE_REP1);11103b4f395074783a6a2d163a0f0203;/storage/nf-core/exec/nextflow_workflow_tracer/work/11/103b4f395074783a6a2d163a0f0203/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE_REP1);428824c86e0f6716d9498d375ec74887;/storage/nf-core/exec/nextflow_workflow_tracer/work/42/8824c86e0f6716d9498d375ec74887/OSMOTIC_STRESS_T100_SE_REP1.mLb.clN.sorted.bam.bai;f;13448
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE_REP1);428824c86e0f6716d9498d375ec74887;/storage/nf-core/exec/nextflow_workflow_tracer/work/42/8824c86e0f6716d9498d375ec74887/versions.yml;f;87
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T150_SE_REP1);0dca7e6edc1303ca89c647dcfdeb5797;/storage/nf-core/exec/nextflow_workflow_tracer/work/0d/ca7e6edc1303ca89c647dcfdeb5797/OSMOTIC_STRESS_T150_SE_REP1.mLb.mkD.sorted.bam.idxstats;f;314
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T150_SE_REP1);0dca7e6edc1303ca89c647dcfdeb5797;/storage/nf-core/exec/nextflow_workflow_tracer/work/0d/ca7e6edc1303ca89c647dcfdeb5797/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T150_SE_REP1);1d8357bbfbcc0891d2b82849efbb71f1;/storage/nf-core/exec/nextflow_workflow_tracer/work/1d/8357bbfbcc0891d2b82849efbb71f1/OSMOTIC_STRESS_T150_SE_REP1.mLb.mkD.sorted.bam.flagstat;f;477
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T150_SE_REP1);1d8357bbfbcc0891d2b82849efbb71f1;/storage/nf-core/exec/nextflow_workflow_tracer/work/1d/8357bbfbcc0891d2b82849efbb71f1/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE_REP1);c0e5067a0d519f3aabedeb7bf74d0e6f;/storage/nf-core/exec/nextflow_workflow_tracer/work/c0/e5067a0d519f3aabedeb7bf74d0e6f/OSMOTIC_STRESS_T100_SE_REP1.mLb.mkD.sorted.bam.flagstat;f;473
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE_REP1);c0e5067a0d519f3aabedeb7bf74d0e6f;/storage/nf-core/exec/nextflow_workflow_tracer/work/c0/e5067a0d519f3aabedeb7bf74d0e6f/versions.yml;f;120
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP1);062ece0964a176c951702f6dcc3478ff;/storage/nf-core/exec/nextflow_workflow_tracer/work/06/2ece0964a176c951702f6dcc3478ff/OSMOTIC_STRESS_T0_PE_REP1.mLb.mkD.sorted.bam.stats;f;64192
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP1);062ece0964a176c951702f6dcc3478ff;/storage/nf-core/exec/nextflow_workflow_tracer/work/06/2ece0964a176c951702f6dcc3478ff/versions.yml;f;117
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T0_PE_REP2);2926858e181620350da538cb29f350d4;/storage/nf-core/exec/nextflow_workflow_tracer/work/29/26858e181620350da538cb29f350d4/OSMOTIC_STRESS_T0_PE_REP2.mLb.flT.sorted.bam;f;4168822
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T0_PE_REP2);2926858e181620350da538cb29f350d4;/storage/nf-core/exec/nextflow_workflow_tracer/work/29/26858e181620350da538cb29f350d4/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T150_SE_REP1);6088bbcac052fc80decb749ad5e14276;/storage/nf-core/exec/nextflow_workflow_tracer/work/60/88bbcac052fc80decb749ad5e14276/OSMOTIC_STRESS_T150_SE_REP1.mLb.clN.sorted.bam;f;5508537
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T150_SE_REP1);6088bbcac052fc80decb749ad5e14276;/storage/nf-core/exec/nextflow_workflow_tracer/work/60/88bbcac052fc80decb749ad5e14276/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T15_PE_REP1);6759e85a1ef9661b0237894cb8a91381;/storage/nf-core/exec/nextflow_workflow_tracer/work/67/59e85a1ef9661b0237894cb8a91381/OSMOTIC_STRESS_T15_PE_REP1.mLb.flT.sorted.bam;f;11473861
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (OSMOTIC_STRESS_T15_PE_REP1);6759e85a1ef9661b0237894cb8a91381;/storage/nf-core/exec/nextflow_workflow_tracer/work/67/59e85a1ef9661b0237894cb8a91381/versions.yml;f;111
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE_REP2);a5180f6ee10aea02b8aa3abe6d29472e;/storage/nf-core/exec/nextflow_workflow_tracer/work/a5/180f6ee10aea02b8aa3abe6d29472e/OSMOTIC_STRESS_T100_SE_REP2.mLb.mkD.sorted.bam.flagstat;f;473
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE_REP2);a5180f6ee10aea02b8aa3abe6d29472e;/storage/nf-core/exec/nextflow_workflow_tracer/work/a5/180f6ee10aea02b8aa3abe6d29472e/versions.yml;f;120
